,ideCadastro,codOrcamento,condicao,matricula,idParlamentar,nome,nomeParlamentar,urlFoto,sexo,uf,partido,gabinete,anexo,fone,email,qtdPropostas,qtdPresencas,qtdAusencias,produtividade
396,195866,0.0,Titular,591,5830910,FRANCISCO VAIDON OLIVEIRA,VAIDON OLIVEIRA,http://www.camara.gov.br/internet/deputado/bandep/195866.jpg,masculino,CE,PROS,570,3,3215-5570,dep.vaidonoliveira@camara.gov.br,4.0,37.0,11,0.266834805478
397,196357,0.0,Suplente,594,5830913,DEJORGE PATRICIO DA SILVA,DEJORGE PATRÍCIO,http://www.camara.gov.br/internet/deputado/bandep/196357.jpg,masculino,RJ,PRB,714,4,3215-5714,dep.dejorgepatricio@camara.gov.br,1.0,36.0,10,0.277263626314
398,160581,2860.0,Suplente,597,5830916,ASSIS FLÁVIO DA SILVA MELO,ASSIS MELO,http://www.camara.gov.br/internet/deputado/bandep/160581.jpg,masculino,RS,PCdoB,625,4,3215-5625,dep.assismelo@camara.gov.br,9.0,44.0,4,2.4267718323
399,73808,2471.0,Titular,213,5830291,SÉRGIO LUÍS LACERDA BRITO,SÉRGIO BRITO,http://www.camara.gov.br/internet/deputado/bandep/73808.jpg,masculino,BA,PSD,638,4,3215-5638,dep.sergiobrito@camara.gov.br,0.0,24.0,24,-0.666889778101
400,74398,1983.0,Titular,508,5830300,MARIA DO ROSÁRIO NUNES,MARIA DO ROSÁRIO,http://www.camara.gov.br/internet/deputado/bandep/74398.jpg,feminino,RS,PT,312,4,3215-5312,dep.mariadorosario@camara.gov.br,3.0,26.0,21,-1.02454759306
401,160643,2772.0,Titular,278,5830309,JORGE SILVA,DR. JORGE SILVA,http://www.camara.gov.br/internet/deputado/bandep/160643.jpg,masculino,ES,PHS,227,4,3215-5227,dep.dr.jorgesilva@camara.gov.br,1.0,42.0,5,0.923855396667
402,74041,1271.0,Titular,133,5830317,LUIZ ALBUQUERQUE COUTO,LUIZ COUTO,http://www.camara.gov.br/internet/deputado/bandep/74041.jpg,masculino,PB,PT,442,4,3215-5442,dep.luizcouto@camara.gov.br,4.0,47.0,1,2.22966476071
403,131943,2573.0,Titular,147,5830323,Jarbas de Andrade Vasconcelos,JARBAS VASCONCELOS,http://www.camara.gov.br/internet/deputado/bandep/131943.jpg,masculino,PE,PMDB,304,4,3215-5304,dep.jarbasvasconcelos@camara.gov.br,0.0,46.0,1,1.29783921426
404,160511,2776.0,Titular,287,5830329,ALESSANDRO LUCCIOLA MOLON,ALESSANDRO MOLON,http://www.camara.gov.br/internet/deputado/bandep/160511.jpg,masculino,RJ,REDE,652,4,3215-5652,dep.alessandromolon@camara.gov.br,4.0,31.0,16,-0.52365983747
405,141553,2366.0,Titular,394,5830332,VANDERLEI MACRIS,VANDERLEI MACRIS,http://www.camara.gov.br/internet/deputado/bandep/141553.jpg,masculino,SP,PSDB,348,4,3215-5348,dep.vanderleimacris@camara.gov.br,1.0,39.0,9,0.410618357249
406,160674,2712.0,Titular,132,5830343,HUGO MOTTA WANDERLEY DA NÓBREGA,HUGO MOTTA,http://www.camara.gov.br/internet/deputado/bandep/160674.jpg,masculino,PB,PMDB,237,4,3215-5237,dep.hugomotta@camara.gov.br,0.0,32.0,13,-0.0321280465624
407,141428,2409.0,Titular,119,5830349,FÁBIO SALUSTINO MESQUITA DE FARIA,FÁBIO FARIA,http://www.camara.gov.br/internet/deputado/bandep/141428.jpg,masculino,RN,PSD,706,4,3215-5706,dep.fabiofaria@camara.gov.br,2.0,26.0,21,-0.860547593064
408,178984,3729.0,Titular,377,5830360,MIGUEL MOUBADDA HADDAD,MIGUEL HADDAD,http://www.camara.gov.br/internet/deputado/bandep/178984.jpg,masculino,SP,PSDB,250,4,3215-5250,dep.miguelhaddad@camara.gov.br,5.0,37.0,11,0.297786261789
409,178896,3734.0,Titular,247,5830372,NEWTON CARDOSO JUNIOR,NEWTON CARDOSO JR,http://www.camara.gov.br/internet/deputado/bandep/178896.jpg,masculino,MG,PMDB,932,4,3215-5932,dep.newtoncardosojr@camara.gov.br,1.0,26.0,21,-0.696547593064
410,160518,2768.0,Titular,270,5830380,WELITON FERNANDES PRADO,WELITON PRADO,http://www.camara.gov.br/internet/deputado/bandep/160518.jpg,masculino,MG,PROS,862,4,3215-5862,dep.welitonprado@camara.gov.br,1.0,45.0,3,1.23740370903
411,160646,2842.0,Titular,450,5830383,FERNANDO DESTITO FRANCISCHINI,DELEGADO FRANCISCHINI,http://www.camara.gov.br/internet/deputado/bandep/160646.jpg,masculino,PR,SD,265,3,3215-5265,dep.delegadofrancischini@camara.gov.br,2.0,31.0,16,-0.39061129378
412,73891,3173.0,Titular,491,5830385,DARCÍSIO PAULO PERONDI,DARCÍSIO PERONDI,http://www.camara.gov.br/internet/deputado/bandep/73891.jpg,masculino,RS,PMDB,518,4,3215-5518,dep.darcisioperondi@camara.gov.br,0.0,45.0,3,1.05049108767
413,74378,1963.0,Titular,443,5830386,ASSIS MIGUEL DO COUTO,ASSIS DO COUTO,http://www.camara.gov.br/internet/deputado/bandep/74378.jpg,masculino,PR,PDT,428,4,3215-5428,dep.assisdocouto@camara.gov.br,0.0,38.0,10,0.239417970171
414,178860,3738.0,Titular,215,5830391,PAULO VELLOSO DANTAS AZI,PAULO AZI,http://www.camara.gov.br/internet/deputado/bandep/178860.jpg,masculino,BA,DEM,635,4,3215-5635,dep.pauloazi@camara.gov.br,1.0,41.0,6,0.786057838037
415,178949,3784.0,Titular,126,5830392,ZENAIDE MAIA CALADO PEREIRA DOS SANTOS,ZENAIDE MAIA,http://www.camara.gov.br/internet/deputado/bandep/178949.jpg,feminino,RN,PR,439,4,3215-5439,dep.zenaidemaia@camara.gov.br,2.0,44.0,3,1.40097208399
416,74558,3542.0,Titular,166,5830400,GIVALDO DE SÁ GOUVEIA,GIVALDO CARIMBÃO,http://www.camara.gov.br/internet/deputado/bandep/74558.jpg,masculino,AL,PHS,732,4,3215-5732,dep.givaldocarimbao@camara.gov.br,5.0,34.0,14,-0.254589995067
417,178839,3640.0,Titular,56,5830403,JESSICA ROJAS SALES,JÉSSICA SALES,http://www.camara.gov.br/internet/deputado/bandep/178839.jpg,feminino,AC,PMDB,952,4,3215-5952,dep.jessicasales@camara.gov.br,3.0,16.0,32,-1.89159056368
418,74010,1063.0,Titular,489,5830406,VALDIR COLATTO,VALDIR COLATTO,http://www.camara.gov.br/internet/deputado/bandep/74010.jpg,masculino,SC,PMDB,516,4,3215-5516,dep.valdircolatto@camara.gov.br,3.0,39.0,8,0.703945455894
419,167493,2942.0,Titular,83,5830409,WEVERTON ROCHA MARQUES DE SOUSA,WEVERTON ROCHA,http://www.camara.gov.br/internet/deputado/bandep/167493.jpg,masculino,MA,PDT,405,4,3215-5405,dep.wevertonrocha@camara.gov.br,7.0,21.0,25,-2.32852395399
420,178877,3103.0,Titular,426,5830415,FABIO FERNANDES DE SOUSA,FÁBIO SOUSA,http://www.camara.gov.br/internet/deputado/bandep/178877.jpg,masculino,GO,PSDB,271,3,3215-5271,dep.fabiosousa@camara.gov.br,13.0,37.0,9,1.23244873275
421,73458,3680.0,Titular,445,5830426,ALEX CANZIANI SILVEIRA,ALEX CANZIANI,http://www.camara.gov.br/internet/deputado/bandep/73458.jpg,masculino,PR,PTB,842,4,3215-5842,dep.alexcanziani@camara.gov.br,1.0,29.0,18,-0.487680199096
422,178885,3698.0,Titular,78,5830432,ANTONIO DA CRUZ FILGUEIRA JUNIOR,JUNIOR MARRECA,http://www.camara.gov.br/internet/deputado/bandep/178885.jpg,masculino,MA,PEN,537,4,3215-5537,dep.juniormarreca@camara.gov.br,0.0,27.0,19,-0.42154965442
423,178829,3064.0,Titular,346,5830434,JOSE AUGUSTO ROSA,CAPITÃO AUGUSTO,http://www.camara.gov.br/internet/deputado/bandep/178829.jpg,masculino,SP,PR,273,3,3215-5273,dep.capitaoaugusto@camara.gov.br,31.0,45.0,3,6.8447823498
424,178955,3708.0,Titular,48,5830435,LUIZ CLAUDIO PEREIRA ALVES,LUIZ CLÁUDIO,http://www.camara.gov.br/internet/deputado/bandep/178955.jpg,masculino,RO,PR,643,4,3215-5643,dep.luizclaudio@camara.gov.br,0.0,41.0,7,0.557802837395
425,160536,2853.0,Titular,478,5830440,MARCO ANTONIO TEBALDI,MARCO TEBALDI,http://www.camara.gov.br/internet/deputado/bandep/160536.jpg,masculino,SC,PSDB,284,3,3215-5284,dep.marcotebaldi@camara.gov.br,4.0,37.0,10,0.434903905039
426,160666,2742.0,Titular,195,5830443,FELIX DE ALMEIDA MENDONÇA JÚNIOR,FÉLIX MENDONÇA JÚNIOR,http://www.camara.gov.br/internet/deputado/bandep/160666.jpg,masculino,BA,PDT,912,4,3215-5912,dep.felixmendoncajunior@camara.gov.br,1.0,40.0,7,0.653129928977
427,178883,3090.0,Titular,73,5830448,ELIZIANE PEREIRA GAMA FERREIRA,ELIZIANE GAMA,http://www.camara.gov.br/internet/deputado/bandep/178883.jpg,feminino,MA,PPS,205,4,3215-5205,dep.elizianegama@camara.gov.br,1.0,39.0,8,0.525071669486
428,74399,1984.0,Titular,510,5830449,ONYX DORNELLES LORENZONI,ONYX LORENZONI,http://www.camara.gov.br/internet/deputado/bandep/74399.jpg,masculino,RS,DEM,828,4,3215-5828,dep.onyxlorenzoni@camara.gov.br,12.0,28.0,18,-1.63516226789
429,160654,2765.0,Titular,262,5830452,RENZO DO AMARAL BRAZ,RENZO BRAZ,http://www.camara.gov.br/internet/deputado/bandep/160654.jpg,masculino,MG,PP,736,4,3215-5736,dep.renzobraz@camara.gov.br,1.0,29.0,18,-0.487680199096
430,141408,2388.0,Titular,70,5830455,CLEBER VERDE CORDEIRO MENDES,CLEBER VERDE,http://www.camara.gov.br/internet/deputado/bandep/141408.jpg,masculino,MA,PRB,710,4,3215-5710,dep.cleberverde@camara.gov.br,12.0,33.0,14,-0.443889032905
431,141535,2447.0,Titular,124,5830463,ROGÉRIO SIMONETTI MARINHO,ROGÉRIO MARINHO,http://www.camara.gov.br/internet/deputado/bandep/141535.jpg,masculino,RN,PSDB,446,4,3215-5446,dep.rogeriomarinho@camara.gov.br,0.0,34.0,13,-0.0341360494725
432,141482,2481.0,Titular,255,5830466,LEONARDO LEMOS BARROS QUINTÃO,LEONARDO QUINTÃO,http://www.camara.gov.br/internet/deputado/bandep/141482.jpg,masculino,MG,PMDB,914,4,3215-5914,dep.leonardoquintao@camara.gov.br,1.0,34.0,12,0.0601043038893
433,73579,3630.0,Titular,410,5830472,JOÃO ALBERTO FRAGA SILVA,ALBERTO FRAGA,http://www.camara.gov.br/internet/deputado/bandep/73579.jpg,masculino,DF,DEM,511,4,3215-5511,dep.albertofraga@camara.gov.br,8.0,45.0,3,2.54579205854
434,74275,1593.0,Titular,367,5830475,JOSÉ MENTOR GUILHERME DE MELLO NETTO,JOSÉ MENTOR,http://www.camara.gov.br/internet/deputado/bandep/74275.jpg,masculino,SP,PT,502,4,3215-5502,dep.josementor@camara.gov.br,1.0,27.0,20,-0.631794777978
435,178853,3062.0,Titular,196,5830486,LUIZ CARLOS CAETANO,CAETANO,http://www.camara.gov.br/internet/deputado/bandep/178853.jpg,masculino,BA,PT,415,4,3215-5415,dep.caetano@camara.gov.br,0.0,30.0,17,-0.322299017825
436,73720,1881.0,Titular,479,5830492,César Antonio de Souza,CESAR SOUZA,http://www.camara.gov.br/internet/deputado/bandep/73720.jpg,masculino,SC,PSD,609,4,3215-5609,dep.cesarsouza@camara.gov.br,3.0,33.0,12,0.0815861019188
437,178908,3082.0,Titular,22,5830498,EDER MAURO CARDOSO BARRA,DELEGADO ÉDER MAURO,http://www.camara.gov.br/internet/deputado/bandep/178908.jpg,masculino,PA,PSD,586,3,3215-5586,dep.delegadoedermauro@camara.gov.br,1.0,40.0,7,0.653129928977
438,73931,1142.0,Titular,25,5830518,JOSÉ GERALDO TORRES DA SILVA,ZÉ GERALDO,http://www.camara.gov.br/internet/deputado/bandep/73931.jpg,masculino,PA,PT,266,3,3215-5266,dep.zegeraldo@camara.gov.br,2.0,31.0,15,-0.27614143419
439,4931,2363.0,Titular,408,5830526,IZALCI LUCAS FERREIRA,IZALCI LUCAS,http://www.camara.gov.br/internet/deputado/bandep/4931.jpg,masculino,DF,PSDB,602,4,3215-5602,dep.izalcilucas@camara.gov.br,3.0,31.0,17,-0.591100570846
440,178977,3089.0,Titular,353,5830529,EDUARDO PEDROSA CURY,EDUARDO CURY,http://www.camara.gov.br/internet/deputado/bandep/178977.jpg,masculino,SP,PSDB,368,3,3215-5368,dep.eduardocury@camara.gov.br,4.0,42.0,5,1.36762238696
441,74376,1451.0,Titular,438,5830534,VANDER LUIZ DOS SANTOS LOUBET,VANDER LOUBET,http://www.camara.gov.br/internet/deputado/bandep/74376.jpg,masculino,MS,PT,838,4,3215-5838,dep.vanderloubet@camara.gov.br,3.0,35.0,12,0.0844477485782
442,178871,3093.0,Titular,274,5830535,EVAIR VIEIRA DE MELO,EVAIR VIEIRA DE MELO,http://www.camara.gov.br/internet/deputado/bandep/178871.jpg,masculino,ES,PV,443,4,3215-5443,dep.evairvieirademelo@camara.gov.br,10.0,36.0,12,0.166072746665
443,178944,3749.0,Titular,324,5830540,ROBERTO DA SILVA SALES,ROBERTO SALES,http://www.camara.gov.br/internet/deputado/bandep/178944.jpg,masculino,RJ,PRB,332,4,3215-5332,dep.robertosales@camara.gov.br,16.0,23.0,24,-4.1988696943
444,74216,3433.0,Titular,102,5830549,RAIMUNDO GOMES DE MATOS,RAIMUNDO GOMES DE MATOS,http://www.camara.gov.br/internet/deputado/bandep/74216.jpg,masculino,CE,PSDB,725,4,3215-5725,dep.raimundogomesdematos@camara.gov.br,1.0,37.0,10,0.283564099213
445,141427,2368.0,Titular,238,5830552,FÁBIO AUGUSTO RAMALHO DOS SANTOS,FÁBIO RAMALHO,http://www.camara.gov.br/internet/deputado/bandep/141427.jpg,masculino,MG,PMDB,452,4,3215-5452,dep.fabioramalho@camara.gov.br,2.0,22.0,24,-1.05628650371
446,178842,3684.0,Titular,167,5830555,JOAO HENRIQUE HOLANDA  CALDAS,JHC,http://www.camara.gov.br/internet/deputado/bandep/178842.jpg,masculino,AL,PSB,958,4,3215-5958,dep.jhc@camara.gov.br,3.0,22.0,23,-1.16672035845
447,178969,3100.0,Titular,177,5830569,FABIO CRUZ MITIDIERI,FÁBIO MITIDIERI,http://www.camara.gov.br/internet/deputado/bandep/178969.jpg,masculino,SE,PSD,286,3,3215-5286,dep.fabiomitidieri@camara.gov.br,8.0,39.0,8,1.15112992191
448,105112,3060.0,Titular,14,5830572,LUIZ GIONILSON PINHEIRO BORGES,CABUÇU BORGES,http://www.camara.gov.br/internet/deputado/bandep/105112.jpg,masculino,AP,PMDB,380,3,3215-5380,dep.cabucuborges@camara.gov.br,3.0,41.0,5,1.20122546004
449,74419,1218.0,Titular,143,5830575,LUIZ GONZAGA PATRIOTA,GONZAGA PATRIOTA,http://www.camara.gov.br/internet/deputado/bandep/74419.jpg,masculino,PE,PSB,430,4,3215-5430,dep.gonzagapatriota@camara.gov.br,0.0,21.0,26,-0.685791196799
450,74762,3351.0,Titular,265,5830577,JOSÉ SARAIVA FELIPE,SARAIVA FELIPE,http://www.camara.gov.br/internet/deputado/bandep/74762.jpg,masculino,MG,PMDB,429,4,3215-5429,dep.saraivafelipe@camara.gov.br,0.0,37.0,10,0.233117497272
451,160667,2801.0,Titular,348,5830578,GUILHERME MUSSI FERREIRA,GUILHERME MUSSI,http://www.camara.gov.br/internet/deputado/bandep/160667.jpg,masculino,SP,PP,712,4,3215-5712,dep.guilhermemussi@camara.gov.br,0.0,14.0,33,-0.695806960107
452,74574,3568.0,Titular,214,5830592,PAULO SÉRGIO PARANHOS DE MAGALHÃES,PAULO MAGALHÃES,http://www.camara.gov.br/internet/deputado/bandep/74574.jpg,masculino,BA,PSD,903,4,3215-5903,dep.paulomagalhaes@camara.gov.br,1.0,39.0,9,0.410618357249
453,178900,3069.0,Titular,433,5830595,CARLOS EDUARDO XAVIER MARUN,CARLOS MARUN,http://www.camara.gov.br/internet/deputado/bandep/178900.jpg,masculino,MS,PMDB,856,4,3215-5856,dep.carlosmarun@camara.gov.br,1.0,20.0,26,-0.914610201297
454,73584,1066.0,Titular,519,5830802,ANTONIO CARLOS DE MENDES THAME,ANTONIO CARLOS MENDES THAME,http://www.camara.gov.br/internet/deputado/bandep/73584.jpg,masculino,SP,PV,626,4,3215-5626,dep.antoniocarlosmendesthame@camara.gov.br,11.0,45.0,3,3.10652992262
455,146949,2729.0,Suplente,586,5830905,ROSEANE CAVALCANTE DE FREITAS ESTRELA,ROSINHA DA ADEFAL,http://www.camara.gov.br/internet/deputado/bandep/146949.jpg,feminino,AL,AVANTE,412,4,3215-5412,dep.rosinhadaadefal@camara.gov.br,6.0,31.0,17,-0.849158823273
456,178864,3031.0,Titular,92,5830601,JOSE ADAIL CARNEIRO SILVA,ADAIL CARNEIRO,http://www.camara.gov.br/internet/deputado/bandep/178864.jpg,masculino,CE,PP,335,4,3215-5335,dep.adailcarneiro@camara.gov.br,5.0,28.0,20,-1.2278619704
457,160573,2843.0,Titular,455,5830612,JOÃO JOSÉ DE ARRUDA JÚNIOR,JOÃO ARRUDA,http://www.camara.gov.br/internet/deputado/bandep/160573.jpg,masculino,PR,PMDB,633,4,3215-5633,dep.joaoarruda@camara.gov.br,2.0,36.0,12,0.0744222612283
458,160572,2721.0,Titular,150,5830621,JORGE WICKS CÔRTE REAL,JORGE CÔRTE REAL,http://www.camara.gov.br/internet/deputado/bandep/160572.jpg,masculino,PE,PTB,621,4,3215-5621,dep.jorgecortereal@camara.gov.br,6.0,37.0,10,0.535797108922
459,178923,3782.0,Titular,163,5830626,JOSE CAVALCANTI ALVES JUNIOR,ZECA CAVALCANTI,http://www.camara.gov.br/internet/deputado/bandep/178923.jpg,masculino,PE,PTB,318,4,3215-5318,dep.zecacavalcanti@camara.gov.br,1.0,37.0,10,0.283564099213
460,178848,3076.0,Titular,41,5830629,MARIA DA CONCEICAO SAMPAIO MOURA,CONCEIÇÃO SAMPAIO,http://www.camara.gov.br/internet/deputado/bandep/178848.jpg,feminino,AM,PP,515,4,3215-5515,dep.conceicaosampaio@camara.gov.br,3.0,42.0,6,1.05895197901
461,141488,2534.0,Titular,376,5830635,LUIZ PAULO TEIXEIRA FERREIRA,PAULO TEIXEIRA,http://www.camara.gov.br/internet/deputado/bandep/141488.jpg,masculino,SP,PT,281,3,3215-5281,dep.pauloteixeira@camara.gov.br,3.0,26.0,21,-1.02454759306
462,178869,3778.0,Titular,108,5830640,VITOR PEREIRA VALIM,VITOR VALIM,http://www.camara.gov.br/internet/deputado/bandep/178869.jpg,masculino,CE,PMDB,545,4,3215-5545,dep.vitorvalim@camara.gov.br,29.0,37.0,10,1.69606895358
463,4930,2355.0,Titular,160,5830641,SÍLVIO SERAFIM COSTA,SILVIO COSTA,http://www.camara.gov.br/internet/deputado/bandep/4930.jpg,masculino,PE,AVANTE,417,4,3215-5417,dep.silviocosta@camara.gov.br,0.0,19.0,28,-0.713001091306
464,178889,3781.0,Titular,86,5830644,JOSÉ CARLOS NUNES JÚNIOR,ZÉ CARLOS,http://www.camara.gov.br/internet/deputado/bandep/178889.jpg,masculino,MA,PT,748,4,3215-5748,dep.zecarlos@camara.gov.br,0.0,33.0,14,-0.113481265915
465,160538,2862.0,Titular,499,5830655,ELVINO JOSÉ BOHN GASS,BOHN GASS,http://www.camara.gov.br/internet/deputado/bandep/160538.jpg,masculino,RS,PT,469,3,3215-5469,dep.bohngass@camara.gov.br,2.0,33.0,14,-0.16854922708
466,178929,3084.0,Titular,447,5830672,DIEGO ALEXSANDER GONCALO PAULA GARCIA,DIEGO GARCIA,http://www.camara.gov.br/internet/deputado/bandep/178929.jpg,masculino,PR,PHS,745,4,3215-5745,dep.diegogarcia@camara.gov.br,5.0,19.0,29,-2.35906858746
467,160639,2693.0,Titular,67,5830683,MARIA AUXILIADORA SEABRA REZENDE,PROFESSORA DORINHA SEABRA REZENDE,http://www.camara.gov.br/internet/deputado/bandep/160639.jpg,feminino,TO,DEM,432,4,3215-5432,dep.professoradorinhaseabrarezende@camara.gov.br,3.0,34.0,12,0.0830169252485
468,74862,1334.0,Titular,317,5830684,MIRO TEIXEIRA,MIRO TEIXEIRA,http://www.camara.gov.br/internet/deputado/bandep/74862.jpg,masculino,RJ,REDE,270,3,3215-5270,dep.miroteixeira@camara.gov.br,2.0,47.0,1,1.77785893546
469,144523,3081.0,Titular,420,5830692,DANIEL ELIAS CARVALHO VILELA,DANIEL VILELA,http://www.camara.gov.br/internet/deputado/bandep/144523.jpg,masculino,GO,PMDB,471,3,3215-5471,dep.danielvilela@camara.gov.br,10.0,27.0,20,-1.9323384673
470,178999,3056.0,Titular,223,5830695,BRUNIELE FERREIRA GOMES,BRUNNY,http://www.camara.gov.br/internet/deputado/bandep/178999.jpg,feminino,MG,PR,260,4,3215-5260,dep.brunny@camara.gov.br,1.0,19.0,27,-0.947710294182
471,178838,3072.0,Titular,55,5830698,CARLOS CESAR CORREIA DE MESSIAS,CÉSAR MESSIAS,http://www.camara.gov.br/internet/deputado/bandep/178838.jpg,masculino,AC,PSB,956,4,3215-5956,dep.cesarmessias@camara.gov.br,0.0,34.0,11,0.131432035892
472,73560,3360.0,Titular,391,5830704,SILVIO FRANÇA TORRES,SILVIO TORRES,http://www.camara.gov.br/internet/deputado/bandep/73560.jpg,masculino,SP,PSDB,404,4,3215-5404,dep.silviotorres@camara.gov.br,0.0,37.0,10,0.233117497272
473,160575,2826.0,Titular,407,5830715,ÉRIKA JUCÁ KOKAY,ERIKA KOKAY,http://www.camara.gov.br/internet/deputado/bandep/160575.jpg,feminino,DF,PT,203,4,3215-5203,dep.erikakokay@camara.gov.br,12.0,39.0,8,1.50887749473
474,74847,1773.0,Titular,302,5830721,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,http://www.camara.gov.br/internet/deputado/bandep/74847.jpg,masculino,RJ,PSC,482,3,3215-5482,dep.jairbolsonaro@camara.gov.br,5.0,42.0,6,1.31580634794
475,178879,3704.0,Titular,430,5830727,LUCAS DE CASTRO SANTOS,LUCAS VERGILIO,http://www.camara.gov.br/internet/deputado/bandep/178879.jpg,masculino,GO,SD,816,4,3215-5816,dep.lucasvergilio@camara.gov.br,3.0,43.0,4,1.40135755632
476,166402,2935.0,Titular,431,5830735,MAGDA MOFATTO HON,MAGDA MOFATTO,http://www.camara.gov.br/internet/deputado/bandep/166402.jpg,feminino,GO,PR,934,4,3215-5934,dep.magdamofatto@camara.gov.br,1.0,36.0,11,0.170114788431
477,74535,1257.0,Titular,190,5830741,BENITO DA GAMA SANTOS,BENITO GAMA,http://www.camara.gov.br/internet/deputado/bandep/74535.jpg,masculino,BA,PTB,414,4,3215-5414,dep.benitogama@camara.gov.br,0.0,44.0,3,1.02714684128
478,178833,3039.0,Titular,284,5830747,ALEXANDRE AUGUSTUS SERFIOTIS,ALEXANDRE SERFIOTIS,http://www.camara.gov.br/internet/deputado/bandep/178833.jpg,masculino,RJ,PMDB,554,4,3215-5554,dep.alexandreserfiotis@camara.gov.br,0.0,32.0,15,-0.187956832788
479,73433,3135.0,Titular,336,5830761,ARLINDO CHIGNALIA JUNIOR,ARLINDO CHINAGLIA,http://www.camara.gov.br/internet/deputado/bandep/73433.jpg,masculino,SP,PT,4,1,3215-5966,dep.arlindochinaglia@camara.gov.br,0.0,26.0,20,-0.46924214866
480,160598,2833.0,Titular,422,5830778,FLÁVIA CARREIRO ALBUQUERQUE MORAIS,FLÁVIA MORAIS,http://www.camara.gov.br/internet/deputado/bandep/160598.jpg,feminino,GO,PDT,738,4,3215-5738,dep.flaviamorais@camara.gov.br,6.0,40.0,8,0.983426257974
481,160653,2816.0,Titular,385,5830784,ROBERTO ALVES DE LUCENA,ROBERTO DE LUCENA,http://www.camara.gov.br/internet/deputado/bandep/160653.jpg,masculino,SP,PV,235,4,3215-5235,dep.robertodelucena@camara.gov.br,9.0,34.0,13,-0.106485564036
482,178844,3740.0,Titular,172,5830787,PEDRO TORRES BRANDÃO VILELA,PEDRO VILELA,http://www.camara.gov.br/internet/deputado/bandep/178844.jpg,masculino,AL,PSDB,705,4,3215-5705,dep.pedrovilela@camara.gov.br,0.0,42.0,6,0.673670425609
483,74554,3262.0,Titular,203,5830789,JOSÉ ALVES ROCHA,JOSÉ ROCHA,http://www.camara.gov.br/internet/deputado/bandep/74554.jpg,masculino,BA,PR,908,4,3215-5908,dep.joserocha@camara.gov.br,0.0,25.0,22,-0.57293561295
484,73441,3160.0,Titular,347,5830790,CELSO UBIRAJARA RUSSOMANNO,CELSO RUSSOMANNO,http://www.camara.gov.br/internet/deputado/bandep/73441.jpg,masculino,SP,PRB,960,4,3215-5960,dep.celsorussomanno@camara.gov.br,3.0,37.0,11,0.235883349167
485,74395,1117.0,Titular,501,5830798,JOSÉ OTÁVIO GERMANO,JOSÉ OTÁVIO GERMANO,http://www.camara.gov.br/internet/deputado/bandep/74395.jpg,masculino,RS,PP,424,4,3215-5424,dep.joseotaviogermano@camara.gov.br,0.0,0.0,45,-0.0
486,178965,3685.0,Titular,514,5830412,JOAO DERLY DE OLIVEIRA NUNES JUNIOR,JOÃO DERLY,http://www.camara.gov.br/internet/deputado/bandep/178965.jpg,masculino,RS,REDE,901,4,3215-5901,dep.joaoderly@camara.gov.br,3.0,35.0,13,-0.059256555782
487,178967,3689.0,Titular,485,5830661,JOAO PAULO KARAM KLEINUBING,JOÃO PAULO KLEINÜBING,http://www.camara.gov.br/internet/deputado/bandep/178967.jpg,masculino,SC,PSD,703,4,3215-5703,dep.joaopaulokleinubing@camara.gov.br,2.0,42.0,6,0.930524794541
488,74650,1928.0,Titular,222,5830755,BONIFÁCIO JOSÉ TAMM DE ANDRADA,BONIFÁCIO DE ANDRADA,http://www.camara.gov.br/internet/deputado/bandep/74650.jpg,masculino,MG,PSDB,208,4,3215-5208,dep.bonifaciodeandrada@camara.gov.br,7.0,22.0,24,-2.16871368818
489,178887,3758.0,Titular,81,5830306,RUBENS PEREIRA E SILVA JUNIOR,RUBENS PEREIRA JÚNIOR,http://www.camara.gov.br/internet/deputado/bandep/178887.jpg,masculino,MA,PCdoB,574,3,3215-5574,dep.rubenspereirajunior@camara.gov.br,21.0,25.0,22,-4.4263336712
490,73772,3220.0,Titular,448,5830423,HERMES PARCIANELLO,HERMES PARCIANELLO,http://www.camara.gov.br/internet/deputado/bandep/73772.jpg,masculino,PR,PMDB,234,4,3215-5234,dep.hermesparcianello@camara.gov.br,0.0,15.0,31,-0.672462713714
491,74749,3297.0,Titular,252,5830615,MAURO RIBEIRO LOPES,MAURO LOPES,http://www.camara.gov.br/internet/deputado/bandep/74749.jpg,masculino,MG,PMDB,844,4,3215-5844,dep.maurolopes@camara.gov.br,0.0,33.0,14,-0.113481265915
492,74478,3539.0,Suplente,605,5830924,LUCIANO CALDAS BIVAR,LUCIANO BIVAR,http://www.camara.gov.br/internet/deputado/bandep/74478.jpg,masculino,PE,PSL,525,4,3215-5525,dep.lucianobivar@camara.gov.br,4.0,0.0,1,0.903611650485
493,167614,2943.0,Suplente,573,5830881,SEVERINO DE SOUZA SILVA,SEVERINO NINHO,http://www.camara.gov.br/internet/deputado/bandep/167614.jpg,masculino,PE,PSB,314,4,3215-5314,dep.severinoninho@camara.gov.br,10.0,42.0,6,1.95794227027
494,195278,0.0,Suplente,584,5830903,MOISES DINIZ LIMA,MOISÉS DINIZ,http://www.camara.gov.br/internet/deputado/bandep/195278.jpg,masculino,AC,PCdoB,421,4,3215-5421,dep.moisesdiniz@camara.gov.br,6.0,39.0,8,0.972256135506
